copy;common;2;3;4;1;O0;6.15;
copy;common;2;3;8;1;O0;9.87;
copy;common;2;3;16;1;O0;14.34;
copy;common;2;3;24;1;O0;14.26;
copy;common;3;3;1;1;O0;0.32;
copy;common;3;3;2;1;O0;0.62;
copy;common;3;3;4;1;O0;1.23;
copy;common;3;3;8;1;O0;2.47;
copy;common;3;3;16;1;O0;3.66;
copy;common;3;3;24;1;O0;3.96;
copy;common;0;4;1;1;O0;1.21;
copy;common;0;4;2;1;O0;2.35;
copy;common;0;4;4;1;O0;4.53;
copy;common;0;4;8;1;O0;8.05;
copy;common;0;4;16;1;O0;12.40;
copy;common;0;4;24;1;O0;12.95;
copy;common;1;4;1;1;O0;1.20;
copy;common;1;4;2;1;O0;2.35;
copy;common;1;4;4;1;O0;4.52;
copy;common;1;4;8;1;O0;7.99;
copy;common;1;4;16;1;O0;12.56;
copy;common;1;4;24;1;O0;13.05;
copy;common;2;4;1;1;O0;2.28;
copy;common;2;4;2;1;O0;4.11;
copy;common;2;4;4;1;O0;6.15;
copy;common;2;4;8;1;O0;9.66;
copy;common;2;4;16;1;O0;15.23;
copy;common;2;4;24;1;O0;12.70;
copy;common;3;4;1;1;O0;0.31;
copy;common;3;4;2;1;O0;0.63;
copy;common;3;4;4;1;O0;1.22;
copy;common;3;4;8;1;O0;2.46;
copy;common;3;4;16;1;O0;3.78;
copy;common;3;4;24;1;O0;3.97;
copy;common;0;1;1;1;O1;4.02;
copy;common;0;1;2;1;O1;5.75;
copy;common;0;1;4;1;O1;6.38;
copy;common;0;1;8;1;O1;11.35;
copy;common;0;1;16;1;O1;14.44;
copy;common;0;1;24;1;O1;17.92;
copy;common;1;1;1;1;O1;4.01;
copy;common;1;1;2;1;O1;5.85;
copy;common;1;1;4;1;O1;6.48;
copy;common;1;1;8;1;O1;11.26;
copy;common;1;1;16;1;O1;14.55;
copy;common;1;1;24;1;O1;17.99;
copy;common;2;1;1;1;O1;4.38;
copy;common;2;1;2;1;O1;6.29;
copy;common;2;1;4;1;O1;6.55;
copy;common;2;1;8;1;O1;11.89;
copy;common;2;1;16;1;O1;14.68;
copy;common;2;1;24;1;O1;14.42;
copy;common;3;1;1;1;O1;0.97;
copy;common;3;1;2;1;O1;1.71;
copy;common;3;1;4;1;O1;3.38;
copy;common;3;1;8;1;O1;6.69;
copy;common;3;1;16;1;O1;10.23;
copy;common;3;1;24;1;O1;11.23;
copy;common;0;2;1;1;O1;4.23;
copy;common;0;2;2;1;O1;6.16;
copy;common;0;2;4;1;O1;6.37;
copy;common;0;2;8;1;O1;10.53;
copy;common;0;2;16;1;O1;14.15;
copy;common;0;2;24;1;O1;16.54;
copy;common;1;2;1;1;O1;4.25;
copy;common;1;2;2;1;O1;6.15;
copy;common;1;2;4;1;O1;6.36;
copy;common;1;2;8;1;O1;11.64;
copy;common;1;2;16;1;O1;14.36;
copy;common;1;2;24;1;O1;14.41;
copy;common;2;2;1;1;O1;4.62;
copy;common;2;2;2;1;O1;6.91;
copy;common;2;2;4;1;O1;6.53;
copy;common;2;2;8;1;O1;11.25;
copy;common;2;2;16;1;O1;14.02;
copy;common;2;2;24;1;O1;14.31;
copy;common;3;2;1;1;O1;0.96;
copy;common;3;2;2;1;O1;1.85;
copy;common;3;2;4;1;O1;3.41;
copy;common;3;2;8;1;O1;6.73;
copy;common;3;2;16;1;O1;10.17;
copy;common;3;2;24;1;O1;11.35;
copy;common;0;3;1;1;O1;4.31;
copy;common;0;3;2;1;O1;6.09;
copy;common;0;3;4;1;O1;6.51;
copy;common;0;3;8;1;O1;11.24;
copy;common;0;3;16;1;O1;14.48;
copy;common;0;3;24;1;O1;14.23;
copy;common;1;3;1;1;O1;4.18;
copy;common;1;3;2;1;O1;5.97;
copy;common;1;3;4;1;O1;6.42;
copy;common;1;3;8;1;O1;11.21;
copy;common;1;3;16;1;O1;14.08;
copy;common;1;3;24;1;O1;15.93;
copy;common;2;3;1;1;O1;4.61;
copy;common;2;3;2;1;O1;6.53;
copy;common;2;3;4;1;O1;6.45;
copy;common;2;3;8;1;O1;11.72;
copy;common;2;3;16;1;O1;14.40;
copy;common;2;3;24;1;O1;15.51;
copy;common;3;3;1;1;O1;0.96;
copy;common;3;3;2;1;O1;1.86;
copy;common;3;3;4;1;O1;3.58;
copy;common;3;3;8;1;O1;6.71;
copy;common;3;3;16;1;O1;10.21;
copy;common;3;3;24;1;O1;11.48;
copy;common;0;4;1;1;O1;4.10;
copy;common;0;4;2;1;O1;5.86;
copy;common;0;4;4;1;O1;6.30;
copy;common;0;4;8;1;O1;11.37;
copy;common;0;4;16;1;O1;15.82;
copy;common;0;4;24;1;O1;14.24;
copy;common;1;4;1;1;O1;4.02;
copy;common;1;4;2;1;O1;5.64;
copy;common;1;4;4;1;O1;6.25;
copy;common;1;4;8;1;O1;11.49;
copy;common;1;4;16;1;O1;15.59;
copy;common;1;4;24;1;O1;17.15;
copy;common;2;4;1;1;O1;4.36;
copy;common;2;4;2;1;O1;6.05;
copy;common;2;4;4;1;O1;6.13;
copy;common;2;4;8;1;O1;12.70;
copy;common;2;4;16;1;O1;14.90;
copy;common;2;4;24;1;O1;17.84;
copy;common;3;4;1;1;O1;0.96;
copy;common;3;4;2;1;O1;1.85;
copy;common;3;4;4;1;O1;3.59;
copy;common;3;4;8;1;O1;6.87;
copy;common;3;4;16;1;O1;10.39;
copy;common;3;4;24;1;O1;11.30;
copy;common;0;1;1;1;O2;4.79;
copy;common;0;1;2;1;O2;7.82;
copy;common;0;1;4;1;O2;9.91;
copy;common;0;1;8;1;O2;16.94;
copy;common;0;1;16;1;O2;21.74;
copy;common;0;1;24;1;O2;23.03;
copy;common;1;1;1;1;O2;4.79;
copy;common;1;1;2;1;O2;7.74;
copy;common;1;1;4;1;O2;9.53;
copy;common;1;1;8;1;O2;18.63;
copy;common;1;1;16;1;O2;21.33;
copy;common;1;1;24;1;O2;30.04;
copy;common;2;1;1;1;O2;4.80;
copy;common;2;1;2;1;O2;7.79;
copy;common;2;1;4;1;O2;9.74;
copy;common;2;1;8;1;O2;18.51;
copy;common;2;1;16;1;O2;26.87;
copy;common;2;1;24;1;O2;22.06;
copy;common;3;1;1;1;O2;4.81;
copy;common;3;1;2;1;O2;7.92;
copy;common;3;1;4;1;O2;9.99;
copy;common;3;1;8;1;O2;17.78;
copy;common;3;1;16;1;O2;33.50;
copy;common;3;1;24;1;O2;24.92;
copy;common;0;2;1;1;O2;4.88;
copy;common;0;2;2;1;O2;7.82;
copy;common;0;2;4;1;O2;9.54;
copy;common;0;2;8;1;O2;17.09;
copy;common;0;2;16;1;O2;22.01;
copy;common;0;2;24;1;O2;24.25;
copy;common;1;2;1;1;O2;4.86;
copy;common;1;2;2;1;O2;7.79;
copy;common;1;2;4;1;O2;9.53;
copy;common;1;2;8;1;O2;16.94;
copy;common;1;2;16;1;O2;22.34;
copy;common;1;2;24;1;O2;25.92;
copy;common;2;2;1;1;O2;4.89;
copy;common;2;2;2;1;O2;7.80;
copy;common;2;2;4;1;O2;9.49;
copy;common;2;2;8;1;O2;18.23;
copy;common;2;2;16;1;O2;22.41;
copy;common;2;2;24;1;O2;24.15;
copy;common;3;2;1;1;O2;4.91;
copy;common;3;2;2;1;O2;7.76;
copy;common;3;2;4;1;O2;9.51;
copy;common;3;2;8;1;O2;17.63;
copy;common;3;2;16;1;O2;22.43;
copy;common;3;2;24;1;O2;25.85;
copy;common;0;3;1;1;O2;4.89;
copy;common;0;3;2;1;O2;7.92;
copy;common;0;3;4;1;O2;9.59;
copy;common;0;3;8;1;O2;16.82;
copy;common;0;3;16;1;O2;22.12;
copy;common;0;3;24;1;O2;23.76;
copy;common;1;3;1;1;O2;4.88;
copy;common;1;3;2;1;O2;8.00;
copy;common;1;3;4;1;O2;9.57;
copy;common;1;3;8;1;O2;17.05;
copy;common;1;3;16;1;O2;22.11;
copy;common;1;3;24;1;O2;24.73;
copy;common;2;3;1;1;O2;4.88;
copy;common;2;3;2;1;O2;7.98;
copy;common;2;3;4;1;O2;9.75;
copy;common;2;3;8;1;O2;16.57;
copy;common;2;3;16;1;O2;22.30;
copy;common;2;3;24;1;O2;24.93;
copy;common;3;3;1;1;O2;4.91;
copy;common;3;3;2;1;O2;8.08;
copy;common;3;3;4;1;O2;9.82;
copy;common;3;3;8;1;O2;17.15;
copy;common;3;3;16;1;O2;27.21;
copy;common;3;3;24;1;O2;22.47;
copy;common;0;4;1;1;O2;4.73;
copy;common;0;4;2;1;O2;7.42;
copy;common;0;4;4;1;O2;9.09;
copy;common;0;4;8;1;O2;16.93;
copy;common;0;4;16;1;O2;22.15;
copy;common;0;4;24;1;O2;23.08;
copy;common;1;4;1;1;O2;4.75;
copy;common;1;4;2;1;O2;7.54;
copy;common;1;4;4;1;O2;9.22;
copy;common;1;4;8;1;O2;16.99;
copy;common;1;4;16;1;O2;22.03;
copy;common;1;4;24;1;O2;23.55;
copy;common;2;4;1;1;O2;4.73;
copy;common;2;4;2;1;O2;7.57;
copy;common;2;4;4;1;O2;9.26;
copy;common;2;4;8;1;O2;17.01;
copy;common;2;4;16;1;O2;22.11;
copy;common;2;4;24;1;O2;23.62;
copy;common;3;4;1;1;O2;4.78;
copy;common;3;4;2;1;O2;7.63;
copy;common;3;4;4;1;O2;9.20;
copy;common;3;4;8;1;O2;16.83;
copy;common;3;4;16;1;O2;32.80;
copy;common;3;4;24;1;O2;23.84;
copy;common;0;1;1;1;O3;4.83;
copy;common;0;1;2;1;O3;7.91;
copy;common;0;1;4;1;O3;10.17;
copy;common;0;1;8;1;O3;17.45;
copy;common;0;1;16;1;O3;28.41;
copy;common;0;1;24;1;O3;25.58;
copy;common;1;1;1;1;O3;4.79;
copy;common;1;1;2;1;O3;8.00;
copy;common;1;1;4;1;O3;9.52;
copy;common;1;1;8;1;O3;17.59;
copy;common;1;1;16;1;O3;28.60;
copy;common;1;1;24;1;O3;24.67;
copy;common;2;1;1;1;O3;4.83;
copy;common;2;1;2;1;O3;7.90;
copy;common;2;1;4;1;O3;9.92;
copy;common;2;1;8;1;O3;17.60;
copy;common;2;1;16;1;O3;22.79;
copy;common;2;1;24;1;O3;24.27;
copy;common;3;1;1;1;O3;4.81;
copy;common;3;1;2;1;O3;7.97;
copy;common;3;1;4;1;O3;9.74;
copy;common;3;1;8;1;O3;19.38;
copy;common;3;1;16;1;O3;28.03;
copy;common;3;1;24;1;O3;22.65;
copy;common;0;2;1;1;O3;4.88;
copy;common;0;2;2;1;O3;7.77;
copy;common;0;2;4;1;O3;9.45;
copy;common;0;2;8;1;O3;16.91;
copy;common;0;2;16;1;O3;21.63;
copy;common;0;2;24;1;O3;24.83;
copy;common;1;2;1;1;O3;4.91;
copy;common;1;2;2;1;O3;7.79;
copy;common;1;2;4;1;O3;9.48;
copy;common;1;2;8;1;O3;17.13;
copy;common;1;2;16;1;O3;22.11;
copy;common;1;2;24;1;O3;23.94;
copy;common;2;2;1;1;O3;4.88;
copy;common;2;2;2;1;O3;7.81;
copy;common;2;2;4;1;O3;9.44;
copy;common;2;2;8;1;O3;17.11;
copy;common;2;2;16;1;O3;22.32;
copy;common;2;2;24;1;O3;24.83;
copy;common;3;2;1;1;O3;4.67;
copy;common;3;2;2;1;O3;7.68;
copy;common;3;2;4;1;O3;9.66;
copy;common;3;2;8;1;O3;17.09;
copy;common;3;2;16;1;O3;33.78;
copy;common;3;2;24;1;O3;26.69;
copy;common;0;3;1;1;O3;4.88;
copy;common;0;3;2;1;O3;7.97;
copy;common;0;3;4;1;O3;9.77;
copy;common;0;3;8;1;O3;17.08;
copy;common;0;3;16;1;O3;26.53;
copy;common;0;3;24;1;O3;25.35;
copy;common;1;3;1;1;O3;4.87;
copy;common;1;3;2;1;O3;8.04;
copy;common;1;3;4;1;O3;9.56;
copy;common;1;3;8;1;O3;17.10;
copy;common;1;3;16;1;O3;21.99;
copy;common;1;3;24;1;O3;24.41;
copy;common;2;3;1;1;O3;4.88;
copy;common;2;3;2;1;O3;7.86;
copy;common;2;3;4;1;O3;9.54;
copy;common;2;3;8;1;O3;16.94;
copy;common;2;3;16;1;O3;32.88;
copy;common;2;3;24;1;O3;24.39;
copy;common;3;3;1;1;O3;4.91;
copy;common;3;3;2;1;O3;7.97;
copy;common;3;3;4;1;O3;9.70;
copy;common;3;3;8;1;O3;17.84;
copy;common;3;3;16;1;O3;23.66;
copy;common;3;3;24;1;O3;22.84;
copy;common;0;4;1;1;O3;4.78;
copy;common;0;4;2;1;O3;7.62;
copy;common;0;4;4;1;O3;9.31;
copy;common;0;4;8;1;O3;16.90;
copy;common;0;4;16;1;O3;22.30;
copy;common;0;4;24;1;O3;21.37;
copy;common;1;4;1;1;O3;4.80;
copy;common;1;4;2;1;O3;7.55;
copy;common;1;4;4;1;O3;9.34;
copy;common;1;4;8;1;O3;16.88;
copy;common;1;4;16;1;O3;22.17;
copy;common;1;4;24;1;O3;25.59;
copy;common;2;4;1;1;O3;4.83;
copy;common;2;4;2;1;O3;7.67;
copy;common;2;4;4;1;O3;9.32;
copy;common;2;4;8;1;O3;16.75;
copy;common;2;4;16;1;O3;22.37;
copy;common;2;4;24;1;O3;21.17;
copy;common;3;4;1;1;O3;4.82;
copy;common;3;4;2;1;O3;7.71;
copy;common;3;4;4;1;O3;9.44;
copy;common;3;4;8;1;O3;17.14;
copy;common;3;4;16;1;O3;24.54;
copy;common;3;4;24;1;O3;23.78;
copy;common;0;1;1;1;Ofast;4.83;
copy;common;0;1;2;1;Ofast;8.00;
copy;common;0;1;4;1;Ofast;10.01;
copy;common;0;1;8;1;Ofast;17.57;
copy;common;0;1;16;1;Ofast;33.73;
copy;common;0;1;24;1;Ofast;24.23;
copy;common;1;1;1;1;Ofast;4.83;
copy;common;1;1;2;1;Ofast;8.01;
copy;common;1;1;4;1;Ofast;9.92;
copy;common;1;1;8;1;Ofast;18.23;
copy;common;1;1;16;1;Ofast;34.03;
copy;common;1;1;24;1;Ofast;26.71;
copy;common;2;1;1;1;Ofast;4.82;
copy;common;2;1;2;1;Ofast;8.01;
copy;common;2;1;4;1;Ofast;10.02;
copy;common;2;1;8;1;Ofast;17.25;
copy;common;2;1;16;1;Ofast;28.74;
copy;common;2;1;24;1;Ofast;25.88;
copy;common;3;1;1;1;Ofast;4.80;
copy;common;3;1;2;1;Ofast;7.89;
copy;common;3;1;4;1;Ofast;9.69;
copy;common;3;1;8;1;Ofast;18.18;
copy;common;3;1;16;1;Ofast;29.93;
copy;common;3;1;24;1;Ofast;24.56;
copy;common;0;2;1;1;Ofast;4.91;
copy;common;0;2;2;1;Ofast;7.87;
copy;common;0;2;4;1;Ofast;9.59;
copy;common;0;2;8;1;Ofast;17.02;
copy;common;0;2;16;1;Ofast;22.72;
copy;common;0;2;24;1;Ofast;25.72;
copy;common;1;2;1;1;Ofast;4.91;
copy;common;1;2;2;1;Ofast;7.84;
copy;common;1;2;4;1;Ofast;9.63;
copy;common;1;2;8;1;Ofast;17.19;
copy;common;1;2;16;1;Ofast;33.78;
copy;common;1;2;24;1;Ofast;23.65;
copy;common;2;2;1;1;Ofast;4.91;
copy;common;2;2;2;1;Ofast;7.90;
copy;common;2;2;4;1;Ofast;9.52;
copy;common;2;2;8;1;Ofast;17.08;
copy;common;2;2;16;1;Ofast;22.61;
copy;common;2;2;24;1;Ofast;24.40;
copy;common;3;2;1;1;Ofast;4.91;
copy;common;3;2;2;1;Ofast;7.85;
copy;common;3;2;4;1;Ofast;9.79;
copy;common;3;2;8;1;Ofast;17.81;
copy;common;3;2;16;1;Ofast;33.37;
copy;common;3;2;24;1;Ofast;21.27;
copy;common;0;3;1;1;Ofast;4.91;
copy;common;0;3;2;1;Ofast;8.08;
copy;common;0;3;4;1;Ofast;9.84;
copy;common;0;3;8;1;Ofast;17.07;
copy;common;0;3;16;1;Ofast;22.10;
copy;common;0;3;24;1;Ofast;24.25;
copy;common;1;3;1;1;Ofast;4.89;
copy;common;1;3;2;1;Ofast;8.08;
copy;common;1;3;4;1;Ofast;9.88;
copy;common;1;3;8;1;Ofast;16.96;
copy;common;1;3;16;1;Ofast;33.55;
copy;common;1;3;24;1;Ofast;24.49;
copy;common;2;3;1;1;Ofast;4.91;
copy;common;2;3;2;1;Ofast;7.89;
copy;common;2;3;4;1;Ofast;9.80;
copy;common;2;3;8;1;Ofast;16.48;
copy;common;2;3;16;1;Ofast;22.51;
copy;common;2;3;24;1;Ofast;23.96;
copy;common;3;3;1;1;Ofast;4.91;
copy;common;3;3;2;1;Ofast;8.09;
copy;common;3;3;4;1;Ofast;9.84;
copy;common;3;3;8;1;Ofast;17.09;
copy;common;3;3;16;1;Ofast;29.12;
copy;common;3;3;24;1;Ofast;25.54;
copy;common;0;4;1;1;Ofast;4.84;
copy;common;0;4;2;1;Ofast;7.66;
copy;common;0;4;4;1;Ofast;9.40;
copy;common;0;4;8;1;Ofast;16.86;
copy;common;0;4;16;1;Ofast;27.15;
copy;common;0;4;24;1;Ofast;22.14;
copy;common;1;4;1;1;Ofast;4.81;
copy;common;1;4;2;1;Ofast;7.66;
copy;common;1;4;4;1;Ofast;9.40;
copy;common;1;4;8;1;Ofast;16.96;
copy;common;1;4;16;1;Ofast;26.21;
copy;common;1;4;24;1;Ofast;23.84;
copy;common;2;4;1;1;Ofast;4.80;
copy;common;2;4;2;1;Ofast;7.51;
copy;common;2;4;4;1;Ofast;9.40;
copy;common;2;4;8;1;Ofast;16.92;
copy;common;2;4;16;1;Ofast;21.88;
copy;common;2;4;24;1;Ofast;23.56;
copy;common;3;4;1;1;Ofast;4.89;
copy;common;3;4;2;1;Ofast;7.81;
copy;common;3;4;4;1;Ofast;9.45;
copy;common;3;4;8;1;Ofast;17.10;
copy;common;3;4;16;1;Ofast;28.30;
copy;common;3;4;24;1;Ofast;24.15;
copy;lib_func;0;1;1;1;O0;4.58;
copy;lib_func;0;1;2;1;O0;7.44;
copy;lib_func;0;1;4;1;O0;9.37;
copy;lib_func;0;1;8;1;O0;17.01;
copy;lib_func;0;1;16;1;O0;33.05;
copy;lib_func;0;1;24;1;O0;25.26;
copy;lib_func;1;1;1;1;O0;4.57;
copy;lib_func;1;1;2;1;O0;7.39;
copy;lib_func;1;1;4;1;O0;9.62;
copy;lib_func;1;1;8;1;O0;16.94;
copy;lib_func;1;1;16;1;O0;29.07;
copy;lib_func;1;1;24;1;O0;33.27;
copy;lib_func;2;1;1;1;O0;4.58;
copy;lib_func;2;1;2;1;O0;7.22;
copy;lib_func;2;1;4;1;O0;9.48;
copy;lib_func;2;1;8;1;O0;16.85;
copy;lib_func;2;1;16;1;O0;33.07;
copy;lib_func;2;1;24;1;O0;27.39;
copy;lib_func;3;1;1;1;O0;4.66;
copy;lib_func;3;1;2;1;O0;7.17;
copy;lib_func;3;1;4;1;O0;9.28;
copy;lib_func;3;1;8;1;O0;17.02;
copy;lib_func;3;1;16;1;O0;26.21;
copy;lib_func;3;1;24;1;O0;25.41;
copy;lib_func;0;2;1;1;O0;4.66;
copy;lib_func;0;2;2;1;O0;7.52;
copy;lib_func;0;2;4;1;O0;9.35;
copy;lib_func;0;2;8;1;O0;16.50;
copy;lib_func;0;2;16;1;O0;27.95;
copy;lib_func;0;2;24;1;O0;26.25;
copy;lib_func;1;2;1;1;O0;4.66;
copy;lib_func;1;2;2;1;O0;7.30;
copy;lib_func;1;2;4;1;O0;9.48;
copy;lib_func;1;2;8;1;O0;16.51;
copy;lib_func;1;2;16;1;O0;23.11;
copy;lib_func;1;2;24;1;O0;33.09;
copy;lib_func;2;2;1;1;O0;4.66;
copy;lib_func;2;2;2;1;O0;7.46;
copy;lib_func;2;2;4;1;O0;9.30;
copy;lib_func;2;2;8;1;O0;16.64;
copy;lib_func;2;2;16;1;O0;32.30;
copy;lib_func;2;2;24;1;O0;21.22;
copy;lib_func;3;2;1;1;O0;4.67;
copy;lib_func;3;2;2;1;O0;7.63;
copy;lib_func;3;2;4;1;O0;9.25;
copy;lib_func;3;2;8;1;O0;17.73;
copy;lib_func;3;2;16;1;O0;25.56;
copy;lib_func;3;2;24;1;O0;25.52;
copy;lib_func;0;3;1;1;O0;4.66;
copy;lib_func;0;3;2;1;O0;7.13;
copy;lib_func;0;3;4;1;O0;9.91;
copy;lib_func;0;3;8;1;O0;16.70;
copy;lib_func;0;3;16;1;O0;21.93;
copy;lib_func;0;3;24;1;O0;26.38;
copy;lib_func;1;3;1;1;O0;4.67;
copy;lib_func;1;3;2;1;O0;7.04;
copy;lib_func;1;3;4;1;O0;9.33;
copy;lib_func;1;3;8;1;O0;16.69;
copy;lib_func;1;3;16;1;O0;28.18;
copy;lib_func;1;3;24;1;O0;25.98;
copy;lib_func;2;3;1;1;O0;4.62;
copy;lib_func;2;3;2;1;O0;7.37;
copy;lib_func;2;3;4;1;O0;9.46;
copy;lib_func;2;3;8;1;O0;16.74;
copy;lib_func;2;3;16;1;O0;27.65;
copy;lib_func;2;3;24;1;O0;23.25;
copy;lib_func;3;3;1;1;O0;4.60;
copy;lib_func;3;3;2;1;O0;7.57;
copy;lib_func;3;3;4;1;O0;9.15;
copy;lib_func;3;3;8;1;O0;16.76;
copy;lib_func;3;3;16;1;O0;25.12;
copy;lib_func;3;3;24;1;O0;31.76;
copy;lib_func;0;4;1;1;O0;4.61;
copy;lib_func;0;4;2;1;O0;6.91;
copy;lib_func;0;4;4;1;O0;9.36;
copy;lib_func;0;4;8;1;O0;17.19;
copy;lib_func;0;4;16;1;O0;27.51;
copy;lib_func;0;4;24;1;O0;25.83;
copy;lib_func;1;4;1;1;O0;4.61;
copy;lib_func;1;4;2;1;O0;6.94;
copy;lib_func;1;4;4;1;O0;9.32;
copy;lib_func;1;4;8;1;O0;17.44;
copy;lib_func;1;4;16;1;O0;28.62;
copy;lib_func;1;4;24;1;O0;23.94;
copy;lib_func;2;4;1;1;O0;4.65;
copy;lib_func;2;4;2;1;O0;7.40;
copy;lib_func;2;4;4;1;O0;9.29;
copy;lib_func;2;4;8;1;O0;17.33;
copy;lib_func;2;4;16;1;O0;30.23;
copy;lib_func;2;4;24;1;O0;24.05;
copy;lib_func;3;4;1;1;O0;4.63;
copy;lib_func;3;4;2;1;O0;8.22;
copy;lib_func;3;4;4;1;O0;9.54;
copy;lib_func;3;4;8;1;O0;17.23;
copy;lib_func;3;4;16;1;O0;24.44;
copy;lib_func;3;4;24;1;O0;23.68;
copy;lib_func;0;1;1;1;O1;4.57;
copy;lib_func;0;1;2;1;O1;7.33;
copy;lib_func;0;1;4;1;O1;9.34;
copy;lib_func;0;1;8;1;O1;17.34;
copy;lib_func;0;1;16;1;O1;32.52;
copy;lib_func;0;1;24;1;O1;25.34;
copy;lib_func;1;1;1;1;O1;4.57;
copy;lib_func;1;1;2;1;O1;7.36;
copy;lib_func;1;1;4;1;O1;9.37;
copy;lib_func;1;1;8;1;O1;16.93;
copy;lib_func;1;1;16;1;O1;32.48;
copy;lib_func;1;1;24;1;O1;24.61;
copy;lib_func;2;1;1;1;O1;4.57;
copy;lib_func;2;1;2;1;O1;7.33;
copy;lib_func;2;1;4;1;O1;9.40;
copy;lib_func;2;1;8;1;O1;17.04;
copy;lib_func;2;1;16;1;O1;22.43;
copy;lib_func;2;1;24;1;O1;25.14;
copy;lib_func;3;1;1;1;O1;4.58;
copy;lib_func;3;1;2;1;O1;7.31;
copy;lib_func;3;1;4;1;O1;9.46;
copy;lib_func;3;1;8;1;O1;17.26;
copy;lib_func;3;1;16;1;O1;32.33;
copy;lib_func;3;1;24;1;O1;25.05;
copy;lib_func;0;2;1;1;O1;4.66;
copy;lib_func;0;2;2;1;O1;7.49;
copy;lib_func;0;2;4;1;O1;9.22;
copy;lib_func;0;2;8;1;O1;16.72;
copy;lib_func;0;2;16;1;O1;22.29;
copy;lib_func;0;2;24;1;O1;22.56;
copy;lib_func;1;2;1;1;O1;4.64;
copy;lib_func;1;2;2;1;O1;7.54;
copy;lib_func;1;2;4;1;O1;9.28;
copy;lib_func;1;2;8;1;O1;16.65;
copy;lib_func;1;2;16;1;O1;22.35;
copy;lib_func;1;2;24;1;O1;23.78;
copy;lib_func;2;2;1;1;O1;4.66;
copy;lib_func;2;2;2;1;O1;7.49;
copy;lib_func;2;2;4;1;O1;9.23;
copy;lib_func;2;2;8;1;O1;16.58;
copy;lib_func;2;2;16;1;O1;22.27;
copy;lib_func;2;2;24;1;O1;25.86;
copy;lib_func;3;2;1;1;O1;4.67;
copy;lib_func;3;2;2;1;O1;7.54;
copy;lib_func;3;2;4;1;O1;9.13;
copy;lib_func;3;2;8;1;O1;16.72;
copy;lib_func;3;2;16;1;O1;22.35;
copy;lib_func;3;2;24;1;O1;24.35;
copy;lib_func;0;3;1;1;O1;4.66;
copy;lib_func;0;3;2;1;O1;7.47;
copy;lib_func;0;3;4;1;O1;9.33;
copy;lib_func;0;3;8;1;O1;16.60;
copy;lib_func;0;3;16;1;O1;21.99;
copy;lib_func;0;3;24;1;O1;24.17;
copy;lib_func;1;3;1;1;O1;4.67;
copy;lib_func;1;3;2;1;O1;7.44;
copy;lib_func;1;3;4;1;O1;9.44;
copy;lib_func;1;3;8;1;O1;16.59;
copy;lib_func;1;3;16;1;O1;22.21;
