1,2.675611
2,2.675272
3,2.627798
4,2.677635
5,2.621163
6,2.677586
7,2.675902
8,2.676412
9,2.620303
10,2.672456
11,2.677607
12,2.626952
13,2.684112
14,2.676272
15,2.628217
16,2.675086
17,2.62259
18,2.67725
19,2.673717
20,2.675227
21,2.676208
22,2.676073
23,2.62199
24,2.676131
25,2.62346
26,2.624612
27,2.624519
28,2.62438
29,2.624285
30,2.675015
31,2.622642
32,2.622594
33,2.675579
34,2.679721
35,2.629923
36,2.687686
37,2.628471
38,2.681883
39,2.628834
40,2.630234
41,2.631992
42,2.682841
43,2.685045
44,2.681213
45,2.630621
46,2.628153
47,2.629709
48,2.683352
49,2.628552
50,2.623019
51,2.675259
52,2.675666
53,2.676972
54,2.676891
55,2.683178
56,2.632683
57,2.631187
58,2.631872
59,2.62943
60,2.686337
61,2.684039
62,2.681586
63,2.691114
64,2.683199
65,2.683141
66,2.636959
67,2.629203
68,2.628346
69,2.628526
70,2.629175
71,2.630529
72,2.629957
73,2.683199
74,2.627087
75,2.674711
76,2.67616
77,2.624118
78,2.62261
79,2.672124
80,2.674932
81,2.622489
82,2.628161
83,2.676151
84,2.623028
85,2.625857
86,2.677074
87,2.676029
88,2.676014
89,2.622408
90,2.622748
91,2.62417
92,2.623765
93,2.621026
94,2.622377
95,2.619783
96,2.621733
97,2.6787
98,2.675798
99,2.624463
100,2.680549
101,2.680526
102,2.629231
103,2.679296
104,2.679531
105,2.682995
106,2.683853
107,2.631695
108,2.681152
109,2.683117
110,2.68153
111,2.629496
112,2.681316
113,2.630334
114,2.690292
115,2.674523
116,2.675442
117,2.67706
118,2.678382
119,2.675073
120,2.676609
121,2.677467
122,2.74418
123,2.686738
124,2.691306
125,2.74374
126,2.751476
127,2.70149
128,2.700193
129,2.70357
130,2.767359
131,2.769484
132,2.770249
133,2.778088
134,2.722274
135,2.729782
136,2.72995
137,2.728054
138,2.775923
139,2.775156
140,2.775453
141,2.782899
142,2.783667
143,2.7828
144,2.734465
145,2.816245
146,2.755925
147,2.757009
148,2.808487
149,2.758822
150,2.759626
151,2.810037
152,2.809986
153,2.815045
154,2.818676
155,2.82115
156,2.815896
157,2.825779
158,2.789845
159,2.79308
160,2.792615
161,2.848304
162,2.84805
163,2.842006
164,2.800574
165,2.806322
166,2.81121
167,2.865186
168,2.81845
169,2.82092
170,2.833059
171,2.87394
172,2.822148
173,2.880436
174,2.881433
175,2.881596
176,2.888028
177,2.836567
178,2.899624
179,2.899239
180,2.90844
181,2.912186
182,2.912201
183,2.919503
184,2.915578
185,2.922025
186,2.866335
187,2.865788
188,2.925601
189,2.925706
190,2.92423
191,2.928584
192,2.931852
193,2.935677
194,2.946712
195,2.946437
196,2.947411
197,2.907362
198,2.907254
199,2.912585
200,2.9691
201,2.967976
202,2.912027
203,2.961904
204,2.969466
205,2.969826
206,2.968857
207,2.969216
208,2.979726
209,2.980098
210,2.984491
211,2.997115
212,2.988456
213,2.984999
214,2.994046
215,3.002002
216,2.998495
217,2.99819
218,2.997561
219,2.998327
220,3.007325
221,3.00382
222,2.956681
223,2.956938
224,2.967514
225,3.021982
226,3.028461
227,2.977188
228,3.030473
229,3.03707
230,3.036615
231,2.994006
232,2.994367
233,3.047864
234,2.99458
235,2.994598
236,3.048743
237,3.050869
238,3.059596
239,3.006568
240,3.053033
241,3.008162
242,3.076531
243,3.076538
244,3.075219
245,3.076743
246,3.081551
247,3.087314
248,3.091025
249,3.089105
250,3.085956
251,3.096764
252,3.097052
253,3.044657
254,3.10818
255,3.057804
256,3.11224
257,3.058989
258,3.123207
259,3.066101
260,3.074844
261,3.075877
262,3.132058
263,3.085956
264,3.137403
265,3.091469
266,3.094296
267,3.144788
268,3.093558
269,3.098478
270,3.101155
271,3.108227
272,3.164219
273,3.167157
274,3.120117
275,3.174183
276,3.173969
277,3.117089
278,3.130716
279,3.182441
