1,0.491648
2,0.492503
3,0.492554
4,0.492158
5,0.487548
6,0.487749
7,0.482877
8,0.487277
9,0.487968
10,0.488167
11,0.489135
12,0.488872
13,0.490511
14,0.488744
15,0.483863
16,0.48928
17,0.488933
18,0.494817
19,0.505998
20,0.501481
21,0.512025
22,0.519988
23,0.523486
24,0.541712
25,0.531226
26,0.537036
27,0.542033
28,0.546424
29,0.551098
30,0.556589
31,0.563608
32,0.566231
33,0.573896
34,0.579001
35,0.584434
36,0.587355
37,0.593097
38,0.597872
39,0.604882
40,0.608446
41,0.611905
42,0.623462
43,0.625938
44,0.631019
45,0.634588
46,0.647643
47,0.671462
48,0.653663
49,0.665444
50,0.66889
51,0.670586
52,0.678551
53,0.684089
54,0.688085
55,0.6944
56,0.699461
57,0.698577
58,0.703809
59,0.708651
60,0.713882
61,0.756332
62,0.726621
63,0.738803
64,0.742038
65,0.746518
66,0.754132
67,0.75829
68,0.764036
69,0.768925
70,0.774323
71,0.779108
72,0.78467
73,0.788368
74,0.802888
75,0.798729
76,0.804247
77,0.799641
78,0.815796
79,0.819279
80,0.835221
81,0.844303
82,0.835095
83,0.840616
84,0.84595
85,0.852962
86,0.85004
87,0.873247
88,0.874945
89,0.899931
90,0.891977
91,0.892308
92,0.882126
93,0.882523
94,0.892792
95,0.913031
96,0.902124
97,0.922896
98,0.912019
99,0.932725
100,0.92786
101,0.930556
102,0.934705
103,0.939287
104,0.945274
105,0.970887
106,0.97118
107,0.975836
108,0.964567
109,0.973184
110,0.974354
111,0.989482
112,0.998759
113,0.987025
114,0.997672
115,1.016297
116,1.021194
117,1.028458
118,1.01757
119,1.018318
120,1.048037
121,1.032786
122,1.047721
123,1.059165
124,1.062602
125,1.053561
126,1.058337
127,1.074228
128,1.080873
129,1.075896
130,1.085648
131,1.085999
132,1.105429
133,1.095521
134,1.098547
135,1.139983
136,1.112821
137,1.115017
138,1.135032
139,1.14622
140,1.132543
141,1.137355
142,1.142077
143,1.159358
144,1.154799
145,1.175513
146,1.16444
147,1.168628
148,1.194768
149,1.194731
150,1.184072
151,1.186715
152,1.196262
153,1.20106
154,1.206752
155,1.21163
156,1.212001
157,1.219824
158,1.227416
159,1.244949
160,1.233815
161,1.258662
162,1.262133
163,1.266046
164,1.260053
165,1.274056
166,1.268777
167,1.274447
168,1.27845
169,1.284357
170,1.290557
171,1.292757
172,1.299813
173,1.322928
174,1.319431
175,1.315148
176,1.351016
177,1.326672
178,1.344748
179,1.33622
180,1.340412
181,1.360456
182,1.36146
183,1.388889
184,1.3628
185,1.367564
186,1.372312
187,1.388259
188,1.382586
189,1.389216
190,1.393332
191,1.399337
192,1.418113
193,1.421861
194,1.444091
195,1.420701
196,1.425102
197,1.443
198,1.436953
199,1.441477
200,1.445093
201,1.466162
202,1.475338
203,1.476781
204,1.468434
205,1.473042
206,1.479026
207,1.517334
208,1.487721
209,1.511021
210,1.498972
211,1.513418
212,1.518209
213,1.526357
214,1.520736
215,1.537507
216,1.529551
217,1.536159
218,1.540041
219,1.555214
220,1.550732
221,1.565722
222,1.561209
223,1.569152
224,1.570424
225,1.589881
226,1.581312
227,1.585877
228,1.592968
229,1.597512
230,1.599397
231,1.609563
232,1.632422
233,1.617645
234,1.637029
235,1.625808
236,1.633928
237,1.641117
238,1.647468
239,1.649513
240,1.667233
241,1.634729
242,1.650509
243,1.671596
244,1.676616
245,1.68244
246,1.687254
247,1.713156
248,1.696246
249,1.702984
250,1.72179
251,1.712002
252,1.71893
253,1.725193
254,1.745015
255,1.734146
256,1.739144
257,1.744007
258,1.750611
259,1.754875
260,1.759907
261,1.780539
262,1.802466
263,1.775246
264,1.795818
265,1.785274
266,1.79285
267,1.796344
268,1.803081
269,1.808399
270,1.827372
271,1.818146
272,1.821441
273,1.828493
274,1.832974
275,1.854288
276,1.865632
277,1.847562
278,1.854907
279,1.863872
