2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
4.729211,4.729181,4.728868,4.702788,4.778825,4.788103,4.784349,4.777142,4.780778,4.781948,4.782112,4.783554,4.779274,4.780964,4.780705,4.782245,4.781546,4.780676,4.780533,4.780091,4.780385,4.779946,4.778873,4.778964,4.779078,4.780144,4.781571,4.783692,4.780519,4.784972,4.958094,5.057214,5.288322,5.535238,5.903223,6.030956,5.986415,6.030118,6.052161,6.252213,5.944096,6.115988,5.828425,5.903313,5.827278,5.897706,5.845605,5.8105,5.8254,5.682068,5.748759,5.715266,5.767915,5.706584,5.719103,5.590754,5.699181,5.628971,5.667357,5.633873,5.623152,5.547771,5.600271,5.600209,5.566571,5.553811,5.539932,5.550795,5.61039,5.563867,5.532499,5.535439,5.467427,5.521753,5.478313,5.452128,5.49789,5.488161,5.505243,5.461189,5.477979,5.483305,5.490986,5.448932,5.450098,5.474703,5.426843,5.478198,5.446634,5.415911,5.450686,5.419069,5.438168,5.404504,5.396032,5.403944,5.397681,5.381439,5.371971
6.463049,6.452336,6.463507,6.326738,6.295073,6.277538,6.286841,6.275145,6.275264,6.271239,6.268879,6.287775,6.468328,6.463956,6.702135,6.855306,6.824259,6.777991,6.649039,6.720145,6.694405,6.696613,6.717597,6.851194,6.809572,6.704469,6.703361,6.856874,6.674909,6.662478,6.89076,6.624301,6.570313,6.589493,6.533078,6.525077,6.516613,6.583424,6.650465,6.606217,6.560371,6.535794,6.577384,6.536749,6.520921,6.585584,6.479526,6.562088,6.540134,6.637977,6.641653,6.621341,6.588095,6.644156,6.569558,6.579825,6.608042,6.585195,6.556713,6.596273,6.566953,6.615709,6.553851,6.590804,6.517912,6.477783,6.568154,6.549351,6.577875,6.547713,6.562227,6.528968,6.53699,6.542053,6.535733,6.52216,6.523964,6.500935,6.501595,6.507954,6.48778,6.493578,6.478468,6.491274,6.471404,6.488183,6.479394,6.479033,6.446226,6.475559,6.437631,6.465128,6.434986,6.446128,6.42373,6.453454,6.433913,6.422992,6.429
5.836659,5.83338,5.835615,5.877498,5.845435,5.844173,5.817387,5.818859,5.818101,5.81131,5.815275,5.941066,6.191271,6.45692,6.520351,7.518756,6.472636,6.534535,6.511187,7.006823,6.499589,6.932163,6.905241,6.85978,6.459838,6.342149,6.415075,6.359355,6.293473,6.301586,6.300474,6.60537,6.584602,6.558492,6.526306,6.512028,6.38939,6.48019,6.455319,6.451492,6.440272,6.434199,6.400726,6.378665,6.376378,6.365858,6.326763,6.330067,6.12247,6.12914,6.091963,6.266448,6.241124,6.262265,6.22923,6.246112,6.256033,6.245047,6.24632,6.227452,6.201402,6.205605,6.184871,6.180553,6.152818,6.198615,6.165723,6.187397,6.133896,6.163486,6.134157,6.158257,6.133859,6.14989,6.124982,6.142272,6.133639,6.129435,6.099651,6.104273,6.091267,6.0977,6.072596,6.108038,6.085736,6.088903,6.068711,6.075914,6.077117,6.075666,6.076992,6.081328,6.070875,6.082186,6.055686,6.068426,6.058405,6.056487,6.060629
7.114238,7.116665,7.11479,7.129228,7.132638,7.136366,7.137651,7.143525,7.145647,7.149896,7.443891,7.470936,7.694392,7.987676,7.881601,7.862212,7.946142,7.848514,7.801761,7.686809,7.75062,7.773117,7.690459,7.567093,7.671876,7.57949,7.549969,7.552007,7.549193,7.532882,7.494617,7.438368,7.447722,7.448724,7.424755,7.392685,7.406052,7.343984,7.343088,7.428377,7.387923,7.49203,7.482578,7.459611,7.524354,7.503302,7.430563,7.347957,7.374268,7.406712,7.299953,7.394593,7.320542,7.375225,7.374437,7.40383,7.321668,7.307616,7.357027,7.328508,7.287892,7.281738,7.342374,7.222011,7.229545,7.228843,7.243554,7.203273,7.243034,7.248001,7.204877,7.212141,7.180956,7.144431,7.152821,7.129376,7.153551,7.118826,7.124424,7.192168,7.109771,7.146491,7.143531,7.089462,7.153323,7.11841,7.093829,7.066148,7.136246,7.116962,7.04884,7.132338,7.078261,7.096074,7.122822,7.08416,7.105755,7.103835,7.10424
6.884016,6.877277,6.890429,7.023668,7.02877,7.040006,7.035539,7.141475,7.513864,7.985186,8.064542,7.983015,7.87727,7.9715,7.899582,8.099055,7.873526,7.873693,7.929905,7.706341,7.73484,7.797828,7.734062,7.696606,7.628352,7.660192,7.63239,7.721574,7.632627,7.677562,7.767782,7.677276,7.668504,7.696238,7.721173,7.909193,7.8797,7.947085,7.923175,7.869255,7.872849,7.844543,7.844804,7.855511,7.824395,7.840457,7.825658,7.812018,7.773095,7.757301,7.691595,7.85241,7.727504,7.72417,7.705305,7.707885,7.691633,7.709037,7.722127,7.670614,7.646843,7.688975,7.687173,7.617428,7.667051,7.65406,7.644577,7.655897,7.68968,7.688989,7.670711,7.66996,7.644397,7.701708,7.625305,7.626363,7.599972,7.690989,7.641194,7.654252,7.647161,7.629628,7.648914,7.638638,7.635155,7.635389,7.586076,7.65571,7.653458,7.673277,7.675378,7.611814,7.64339,7.623032,7.625572,7.641888,7.59454,7.601613,7.580529
7.464737,7.451084,7.460876,7.803053,7.804614,7.755085,7.83582,8.457934,8.945507,9.04895,9.091346,8.971088,8.859859,8.923387,8.739149,8.598808,8.726485,8.584561,8.559661,8.557675,8.521701,8.418582,8.358658,8.367046,8.351909,8.376208,8.304949,8.229318,8.189482,8.18114,8.323071,8.379427,8.286109,8.242108,8.294612,8.218862,8.193236,8.156017,8.123961,8.072599,8.071851,8.069685,8.07594,8.003757,8.068886,8.047894,8.04002,7.960556,8.009398,8.013506,8.015586,8.017328,7.956214,7.973853,7.940916,7.871014,7.865463,7.908732,7.899467,7.917278,7.90274,7.882751,7.930297,7.908832,7.879123,7.844057,7.827552,7.846381,7.827129,7.826971,7.804732,7.867081,7.8072,7.7986,7.788661,7.796663,7.796899,7.781146,7.754538,7.748942,7.78354,7.758924,7.735293,7.761002,7.768786,7.770503,7.727917,7.741003,7.749597,7.725218,7.709431,7.709426,7.700321,7.722571,7.698529,7.709265,7.721932,7.703963,7.683165
7.841322,7.852082,7.848041,8.079731,8.081111,8.080077,8.098376,9.73329,9.787226,9.597796,9.727586,9.408461,9.4545,9.292845,9.215866,9.054345,8.961191,8.898963,8.918907,8.968561,8.863417,8.898645,8.772154,8.764258,8.745917,8.655535,8.671274,8.921004,9.061797,8.948262,8.851948,8.905364,8.791074,8.804553,8.835698,8.848198,8.74961,8.753674,8.748106,8.666361,8.681256,8.660121,8.636777,8.628758,8.583989,8.574437,8.587707,8.491941,8.603619,8.531197,8.499132,8.557547,8.516923,8.548253,8.465788,8.457518,8.492533,8.517891,8.371093,8.454389,8.44872,8.409441,8.392909,8.385703,8.389613,8.405409,8.370914,8.423877,8.380218,8.370249,8.397357,8.360021,8.3997,8.403099,8.37406,8.346712,8.314494,8.324611,8.328372,8.369636,8.308059,8.322381,8.340577,8.250522,8.315955,8.308321,8.287459,8.317132,8.365574,8.337483,8.285537,8.237846,8.262677,8.324802,8.344128,8.253102,8.239266,8.277507,8.266785
8.883539,8.893797,8.435938,8.548307,8.630764,8.626727,8.641451,11.265279,10.630252,10.579452,10.605638,10.321791,10.204718,10.092996,9.960696,9.995769,9.812731,9.787766,9.710734,9.753714,9.544074,9.473441,9.444749,9.464824,9.7185,9.734231,9.611199,9.562984,9.490231,9.502088,9.452174,9.440418,9.399152,9.383946,9.307042,9.361512,9.330538,9.283437,9.350282,9.282178,9.288004,9.273241,9.216631,9.24122,9.195075,9.186645,9.170596,9.124291,9.136831,9.093386,9.10764,9.096033,9.103038,9.078673,9.038939,9.105929,9.050028,9.035334,9.034833,9.025505,9.00824,9.009124,9.013924,9.004462,9.011845,8.971658,8.950864,8.959374,8.983852,8.957273,8.937126,8.93663,8.925186,8.916618,8.950005,8.966536,8.943053,8.905695,8.965801,8.852869,8.924492,8.931642,8.88464,8.90058,8.873919,8.877827,8.86529,8.862927,8.854803,8.846497,8.876659,8.873498,8.805552,8.798979,8.860473,8.835837,8.848387,8.858229,8.770514
9.015503,9.008245,9.035867,9.337429,9.574515,9.781653,10.56065,10.731104,10.42173,10.333798,10.44842,10.287162,10.452676,10.414727,10.272994,10.158543,10.387942,10.036217,10.069795,10.234756,10.13943,10.114999,10.998535,11.172255,10.889643,10.616518,10.650884,10.70296,10.598499,10.518199,10.439295,10.407899,10.353017,10.43798,10.441985,10.397715,10.273426,10.332127,10.235696,10.230194,10.114385,10.105683,10.088199,10.021209,10.089185,10.051684,10.037566,10.097956,10.005529,10.035416,10.052057,9.971605,9.975401,9.966136,9.979122,9.977617,9.965668,9.931299,9.943564,9.926553,9.905567,9.924763,9.933354,9.887604,9.895266,9.88604,9.845488,9.838216,9.884957,9.873461,9.881075,9.791458,9.767118,9.82521,9.745062,9.850337,9.768366,9.822854,9.762158,9.785783,9.793469,9.829311,9.826341,9.782518,9.7748,9.816081,9.770564,9.748785,9.776176,9.772366,9.762391,9.768053,9.746824,9.721711,9.708406,9.708455,9.739231,9.692445,9.670383
