1,0.617476
2,0.632017
3,0.617196
4,0.625276
5,0.603483
6,0.605687
7,0.586871
8,0.597456
9,0.608863
10,0.608666
11,0.586482
12,0.577196
13,0.61268
14,0.645383
15,0.639677
16,0.610354
17,0.608852
18,0.619836
19,0.614755
20,0.627042
21,0.620226
22,0.637465
23,0.614565
24,0.608389
25,0.617442
26,0.597744
27,0.638864
28,0.605864
29,0.603406
30,0.605794
31,0.623502
32,0.620863
33,0.556524
34,0.607502
35,0.624761
36,0.608666
37,0.607324
38,0.627929
39,0.597929
40,0.594004
41,0.603618
42,0.606308
43,0.613063
44,0.597736
45,0.616823
46,0.620562
47,0.62427
48,0.627824
49,0.612894
50,0.608114
51,0.633687
52,0.607572
53,0.616856
54,0.621474
55,0.609321
56,0.60983
57,0.603082
58,0.585652
59,0.593296
60,0.601778
61,0.620828
62,0.603286
63,0.623018
64,0.632521
65,0.615631
66,0.652803
67,0.635054
68,0.654321
69,0.648638
70,0.638189
71,0.681219
72,0.654826
73,0.653753
74,0.688199
75,0.69385
76,0.678513
77,0.675236
78,0.689234
79,0.722372
80,0.701591
81,0.715599
82,0.696047
83,0.725429
84,0.705196
85,0.709834
86,0.704264
87,0.724979
88,0.723858
89,0.757012
90,0.732631
91,0.764788
92,0.752655
93,0.768435
94,0.744957
95,0.791367
96,0.781536
97,0.779912
98,0.778817
99,0.790155
100,0.78859
101,0.772161
102,0.783692
103,0.787793
104,0.805022
105,0.796552
106,0.794305
107,0.827116
108,0.813935
109,0.812195
110,0.809663
111,0.832892
112,0.854521
113,0.831409
114,0.829954
115,0.865975
116,0.849766
117,0.866772
118,0.842305
119,0.886507
120,0.856231
121,0.872105
122,0.874378
123,0.888438
124,0.89975
125,0.89233
126,0.883883
127,0.926152
128,0.900203
129,0.9019
130,0.936677
131,0.938516
132,0.92808
133,0.913722
134,0.9172
135,0.927229
136,0.95482
137,0.96404
138,0.919618
139,0.969335
140,0.973186
141,0.971594
142,0.978166
143,0.974173
144,0.962589
145,0.964036
146,0.969514
147,1.002334
148,0.983693
149,0.987541
150,0.999995
151,1.021894
152,1.023996
153,1.00145
154,0.988618
155,1.020357
156,1.009229
157,1.059749
158,1.030603
159,1.046503
160,1.037296
161,1.054211
162,1.031898
163,1.082799
164,1.072623
165,1.040236
166,1.044668
167,1.066252
168,1.079932
169,1.072939
170,1.092272
171,1.090372
172,1.070894
173,1.115617
174,1.08506
175,1.089668
176,1.101975
177,1.10514
178,1.082442
179,1.125609
180,1.135336
181,1.133062
182,1.135541
183,1.147581
184,1.14028
185,1.119629
186,1.12195
187,1.152346
188,1.169738
189,1.16031
190,1.144339
191,1.173578
192,1.180467
193,1.159295
194,1.160647
195,1.177145
196,1.17889
197,1.184229
198,1.179484
199,1.191435
200,1.194662
201,1.182732
202,1.22009
203,1.227493
204,1.221424
205,1.230643
206,1.203363
207,1.236095
208,1.218728
209,1.227446
210,1.240431
211,1.233731
212,1.249944
213,1.242923
214,1.252076
215,1.253571
216,1.279002
217,1.25321
218,1.24132
219,1.271458
220,1.281701
221,1.284073
222,1.27324
223,1.276587
224,1.311862
225,1.314251
226,1.304005
227,1.32865
228,1.318414
229,1.328523
230,1.324689
231,1.315042
232,1.333187
233,1.351989
234,1.320773
235,1.334638
236,1.365361
237,1.351607
238,1.339007
239,1.351774
240,1.347614
241,1.359365
242,1.345089
243,1.378377
244,1.387256
245,1.378708
246,1.377669
247,1.417075
248,1.404221
249,1.400649
250,1.369728
251,1.418521
252,1.423321
253,1.395703
254,1.396557
255,1.410646
256,1.434706
257,1.445041
258,1.424961
259,1.445123
260,1.463079
261,1.469732
262,1.444204
263,1.455286
264,1.46355
265,1.464013
266,1.458357
267,1.473111
268,1.475156
269,1.481676
270,1.469982
271,1.49861
272,1.504013
273,1.490897
274,1.502554
275,1.517738
276,1.50002
277,1.503634
278,1.537074
279,1.520738
280,1.520596
281,1.513485
282,1.512519
283,1.541482
284,1.566406
285,1.555326
286,1.534931
287,1.588186
288,1.546038
289,1.557716
290,1.586117
291,1.584417
292,1.575732
293,1.591606
294,1.564664
295,1.604887
296,1.605251
297,1.593327
298,1.582853
299,1.631676
300,1.614157
301,1.614222
302,1.625354
303,1.62464
304,1.626738
305,1.644417
306,1.641628
307,1.66381
308,1.636972
309,1.637862
310,1.627573
311,1.673292
312,1.666827
313,1.647126
314,1.650366
315,1.678081
316,1.667035
317,1.670927
318,1.680967
319,1.711101
320,1.685614
321,1.680818
322,1.695314
323,1.717678
324,1.697705
325,1.711721
326,1.726264
327,1.733231
328,1.72305
329,1.729847
330,1.739123
331,1.736244
332,1.747467
333,1.753076
334,1.733153
335,1.755937
336,1.766418
337,1.74042
338,1.75044
339,1.771055
340,1.74554
341,1.759358
342,1.766936
343,1.790002
344,1.799998
345,1.794762
346,1.7696
347,1.779215
348,1.813071
349,1.799817
350,1.785931
351,1.826387
352,1.821884
353,1.822799
354,1.839572
355,1.845566
356,1.833566
357,1.835112
358,1.832616
359,1.857843
360,1.89431
361,1.874135
362,1.855613
363,1.864104
364,1.877312
365,1.886736
366,1.879792
367,1.939526
368,1.976728
369,1.931108
370,1.902399
371,2.002703
372,1.94324
373,1.884208
374,1.900839
375,1.895165
376,1.927372
377,1.952211
378,1.920277
379,1.931507
380,1.943749
381,1.922031
382,1.924435
383,1.957494
384,1.96239
385,1.960759
386,1.960974
387,1.95959
388,1.980455
389,1.969208
390,1.946635
391,1.989625
392,1.998783
393,1.998415
394,1.992376
395,1.990868
396,1.988235
397,2.005434
398,1.985025
399,1.988539
400,2.015549
401,2.01498
402,2.001444
403,2.011914
404,2.045659
405,2.036185
406,2.031032
407,2.041439
408,2.047638
409,2.082634
410,2.048899
411,2.083559
412,2.034179
413,2.064319
414,2.076394
415,2.065626
