1,4.989889
2,5.282799
3,5.129344
4,5.397967
5,5.124133
6,5.049323
7,5.011937
8,4.999101
9,4.976165
10,5.052584
11,5.029884
12,4.976516
13,5.16167
14,5.150726
15,5.139003
16,5.009779
17,5.048582
18,5.095214
19,4.957611
20,5.051473
21,5.014764
22,5.012847
23,5.244392
24,5.272163
25,5.713414
26,5.100241
27,5.027219
28,5.566669
29,5.227492
30,5.165422
31,5.121634
32,5.170133
33,5.197347
34,5.080448
35,5.165955
36,5.008876
37,5.066272
38,5.207397
39,5.063932
40,5.013909
41,5.11131
42,5.023485
43,5.070449
44,4.999191
45,5.0022
46,5.152964
47,5.154282
48,4.903322
49,5.13068
50,5.020856
51,5.022809
52,4.891695
53,4.966413
54,5.029928
55,5.126875
56,5.154905
57,5.11172
58,4.974527
59,5.019039
60,5.02565
61,4.999778
62,5.113535
63,5.050286
64,5.02282
65,4.959287
66,5.020743
67,5.013992
68,5.132326
69,4.995977
70,5.032946
71,5.066441
72,5.158919
73,5.088182
74,5.139131
75,5.020004
76,5.06447
77,5.747136
78,4.997528
79,5.157162
80,5.369191
81,5.438751
82,5.073099
83,5.067884
84,5.043561
85,5.094446
86,5.073797
87,5.155068
88,5.035311
89,5.165152
90,5.093759
91,5.199206
92,5.138702
93,4.980421
94,4.979652
95,5.108032
96,5.098628
97,5.157915
98,5.076923
99,5.164057
100,5.115608
101,5.086338
102,4.951315
103,4.748262
104,5.160274
105,5.132336
106,5.354712
107,5.021505
108,5.172095
109,5.142354
110,5.10417
111,5.111135
112,5.091625
113,5.020804
114,5.064529
115,5.037496
116,5.068762
117,5.156668
118,5.15463
119,5.090832
120,4.943767
121,4.988758
122,5.161849
123,5.003427
124,5.102839
125,5.088271
126,4.959634
127,4.912215
128,4.999865
129,5.080693
130,5.14602
131,5.085805
132,5.080346
133,4.974689
134,5.011554
135,5.052011
136,5.026914
137,5.134178
138,4.938591
139,5.161651
140,5.018733
141,5.135448
142,5.062236
143,4.991198
144,5.011128
145,5.135
146,5.075645
147,5.330416
148,5.059852
149,5.017257
150,5.131672
151,5.06366
152,4.905277
153,5.150007
154,4.952864
155,5.007329
156,5.083293
157,5.00026
158,5.01602
159,5.009375
160,4.955049
161,4.987439
162,4.961432
163,5.02409
164,4.894046
165,5.096192
166,5.113057
167,5.089198
168,4.907438
169,5.163055
170,5.017567
171,4.963284
172,5.142131
173,5.014556
174,5.159628
175,5.060113
176,5.022138
177,5.13076
178,5.158576
179,5.401526
180,5.192805
181,5.032366
182,4.987024
183,5.082776
184,5.099916
185,5.086179
186,5.127052
187,4.998323
188,5.129806
189,5.082965
190,5.156982
191,5.025261
192,4.999323
193,5.062224
194,5.159455
195,5.025383
196,5.01775
