2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11.321043,11.319276,11.320212,11.260968,11.258433,11.258301,11.260461,11.136435,11.138958,11.139615,11.138802,11.136594,11.138493,11.136663,11.136783,10.887726,10.895229,10.887786,10.893066,10.893996,10.894983,10.893015,10.887723,10.893552,10.887738,10.894416,10.887732,10.887723,10.894881,10.887723,10.895409,10.442802,10.442799,10.442805,10.442805,10.442802,10.4502,10.442802,10.442802,10.442751,10.442808,10.442802,10.442802,10.442802,10.442802,10.442817,10.442805,10.442802,10.442802,10.442802,10.442802,10.442808,10.451064,10.442802,10.449912,10.442844,10.442802,10.442817,10.442808,10.442808,10.442802,10.450638,10.442802,10.385457,10.952412,10.955028,10.934721,10.919634,10.922913,10.909563,10.907775,10.89609,10.888218,10.882158,10.874304,10.863384,10.857228,10.860888,10.845261,10.846974,10.848429,10.828431,10.845018,10.817859,10.821195,10.807848,10.809168,10.795599,10.793556,10.797624,10.784655,10.779006,10.782942,10.776966,10.783476,10.763925,10.760037,10.756095,10.752366
11.320416,11.320317,11.319303,11.260374,11.259642,11.260176,11.26017,11.138235,11.138262,11.137623,11.139474,11.139885,11.138304,11.136588,11.137665,10.895955,10.888005,10.896228,10.894641,10.887714,10.88772,10.894299,10.894029,10.887717,10.887609,10.88772,10.887714,10.89396,10.887714,10.894674,10.887714,10.442763,10.442796,10.44276,10.442796,10.442796,10.442796,10.442793,10.442793,10.442754,10.442799,10.442796,10.442793,10.442796,10.442805,10.442796,10.442796,10.442838,10.442817,10.442799,10.442796,10.442796,10.442817,10.442796,10.442796,10.442796,10.44282,10.44282,10.442796,10.442796,10.442799,10.442799,10.44279,10.385436,10.943814,10.911198,10.935552,10.916331,10.912992,10.886067,10.869168,10.869429,10.890315,10.873227,10.866837,10.867704,10.861893,10.846737,10.828377,10.835181,10.808034,10.831383,10.828782,10.82112,10.798437,10.783449,10.799016,10.792998,10.797135,10.793724,10.794447,10.776633,10.757412,10.768209,10.771947,10.79169,10.78377,10.780587,10.748913
11.323257,11.323389,11.31957,11.261424,11.259387,11.25876,11.259915,11.136957,11.139855,11.137059,11.137713,11.138583,11.138448,11.139147,11.138211,10.894569,10.894554,10.895664,10.887744,10.887741,10.887741,10.896006,10.88784,10.903044,10.887792,10.895088,10.897638,10.887996,10.894206,10.887747,10.887651,10.450788,10.442892,10.442913,10.443144,10.443168,10.442841,10.443657,10.442883,10.442997,10.443006,10.443261,10.44282,10.443135,10.442826,10.442832,10.442871,10.451706,10.443153,10.442823,10.442823,10.443192,10.45092,10.442937,10.442856,10.442859,10.442832,10.442817,10.44291,10.450149,10.442883,10.442865,10.442835,10.393329,11.047881,11.02401,10.9599,11.007534,10.982058,10.984428,10.915827,10.921314,10.915137,10.944735,10.893126,10.941834,10.918836,10.880244,10.914141,10.914606,10.901532,10.849788,10.891881,10.882044,10.916232,10.879047,10.858635,10.867854,10.854024,10.858557,10.802766,10.86834,10.836174,10.798548,10.793469,10.774116,10.777953,10.820307,10.80645
11.322834,11.323542,11.323029,11.263149,11.260962,11.262408,11.261436,11.144067,11.14293,11.142258,11.136519,11.143536,11.143614,11.143446,11.144634,10.905309,10.905027,10.904712,10.934451,10.903236,10.901673,10.896921,10.896378,10.901934,10.902231,10.903599,10.902177,10.896942,10.897605,10.901976,10.903956,10.451859,10.460667,10.461852,10.461498,10.459548,10.461915,10.460991,10.453899,10.46142,10.467114,10.456992,10.462113,10.460217,10.459635,10.460202,10.460943,10.466667,10.460691,10.460415,10.45992,10.458966,10.464213,10.461504,10.462551,10.460565,10.458957,10.460133,10.460508,10.460598,10.459134,10.458462,10.46004,10.416906,11.12124,11.110089,11.101593,11.072178,11.068986,11.067054,11.059077,11.042778,11.042184,11.03559,11.033085,11.009322,11.01657,11.003025,10.976382,10.994451,10.985901,10.963461,10.97283,10.950675,10.961508,10.955853,10.941042,10.926057,10.936335,10.930995,10.911564,10.912764,10.902585,10.89342,10.899822,10.899489,10.884411,10.871139,10.881318
11.330865,11.334291,11.327106,11.269176,11.293341,11.334945,11.286105,11.266788,11.299749,11.256708,11.297847,11.240355,11.228028,11.224203,11.258586,11.037378,11.04705,11.038533,11.034642,11.013594,11.075679,11.004969,11.008098,11.006334,11.000577,11.00556,11.048457,10.995159,11.000307,11.006727,11.001702,10.659231,10.702167,10.621488,10.636065,10.658271,10.66569,10.646838,10.655805,10.61613,10.643148,10.676811,10.60749,10.632597,10.65822,10.640931,10.669983,10.618461,10.62972,10.64346,10.645539,10.630842,10.651398,10.613616,10.635105,10.612827,10.650876,10.620144,10.619115,10.629846,10.633095,10.591065,10.602267,10.612407,11.362383,11.395335,11.325915,11.369967,11.364315,11.349027,11.279601,11.268045,11.324718,11.329608,11.301021,11.250474,11.298669,11.292321,11.267403,11.197758,11.190249,11.231841,11.222862,11.166141,11.220432,11.211906,11.200092,11.148156,11.140935,11.174301,11.124717,11.168715,11.159928,11.150919,11.154,11.09691,11.099121,11.12202,11.075865
12.789594,12.812982,12.955581,13.175706,13.489014,13.475523,13.465485,13.444404,13.417155,13.567959,13.33221,13.329702,13.323357,13.435212,13.270308,13.280814,13.368714,13.366863,13.257099,13.256235,13.257114,13.239855,13.238343,13.292737,13.230255,13.290975,13.229907,13.222131,13.278294,13.277271,13.203249,13.21101,13.19367,13.196766,13.257129,13.200951,13.250097,13.246431,13.195086,13.241409,13.189956,13.234215,13.227711,13.1811,13.177044,13.198536,13.17627,13.177269,13.176627,13.216677,13.171239,13.187523,13.176717,13.211598,13.180599,13.173492,13.171146,13.207125,13.166868,13.168545,13.172901,13.162437,13.20126,13.169949,13.775772,13.808313,13.775178,13.750578,13.738884,13.692999,13.762407,13.741275,13.658313,13.753239,13.745145,13.671459,13.712697,13.67019,13.649127,13.688229,13.649328,13.673595,13.636443,13.644741,13.620012,13.658337,13.614894,13.637175,13.60356,13.618863,13.587438,13.630815,13.610151,13.605813,13.602483,13.599336,13.560756,13.570188,13.558047
13.572768,13.715094,13.884303,14.311806,14.088771,14.297538,14.237823,14.31363,14.204988,14.20188,14.250336,14.206791,14.148627,14.192976,14.289882,14.117601,14.10852,14.231988,14.144028,14.216493,14.124843,14.125047,14.121618,14.175468,14.170779,14.158053,14.080053,14.075223,14.141286,14.143737,14.090598,14.09079,14.062032,14.125554,14.120106,14.10432,14.064813,14.105394,14.074197,14.049198,14.049744,14.075688,14.09388,14.061432,14.066313,14.083596,14.054133,14.061039,14.077824,14.056923,14.041575,14.078097,14.077392,14.037732,14.039328,14.037462,14.050599,14.03844,14.041005,14.076528,14.049525,14.041329,14.049558,14.047782,14.637888,14.626881,14.611758,14.610384,14.556741,14.580537,14.548302,14.546511,14.532741,14.56239,14.555097,14.51064,14.537379,14.497836,14.529237,14.52057,14.513394,14.498964,14.500725,14.462346,14.489544,14.460651,14.445924,14.446566,14.449335,14.464554,14.577333,14.45772,14.448594,14.439222,14.497866,14.468289,14.471844,14.439942,14.39067
16.192905,16.195419,16.484979,17.288718,17.15748,17.123163,17.003856,17.176647,17.019408,16.836087,16.871148,16.849236,16.90071,16.757088,16.748199,16.740591,16.737405,16.728798,16.723938,16.762839,16.755498,16.750791,16.708056,16.74291,16.703268,16.731594,16.760469,16.731387,16.729314,16.698588,16.746177,16.740768,16.683693,16.733565,16.730514,16.73658,16.728774,16.699875,16.72224,16.727442,16.673547,16.693842,16.71312,16.673955,16.671309,16.670379,16.692693,16.677105,16.708365,16.672059,16.699296,16.70625,16.686738,16.682001,16.662261,16.679502,16.701036,16.662039,16.691595,16.676916,16.697193,16.65858,16.659951,16.685049,17.223054,17.218668,17.245065,17.235942,17.227986,17.216142,17.301,17.278623,17.296914,17.186346,17.142987,17.170821,17.174028,17.125143,17.15415,17.149302,17.105373,17.10252,17.125743,17.118519,17.093574,17.081217,17.104194,17.067714,17.062314,17.088333,17.082711,17.077902,17.072517,17.067591,17.038098,17.057409,17.057646,17.050599,17.018112
18.415887,18.381546,18.67482,18.818289,18.906441,18.967305,19.008306,19.038597,19.060992,19.08312,19.096875,19.109712,19.12674,19.132419,19.139778,19.146063,19.153659,19.160442,19.164864,19.168122,19.172151,19.178868,19.180875,19.186209,19.187595,19.189089,19.19199,19.195446,19.195194,19.19958,19.202616,19.200702,19.205625,19.205796,19.207071,19.207089,19.212606,19.209432,19.214931,19.215591,19.212948,19.216845,19.216728,19.216035,19.219893,19.21989,19.219998,19.221789,19.221651,19.222848,19.224831,19.225515,19.223619,19.226706,19.226211,19.227174,19.227777,19.229832,19.228104,19.229916,19.229805,19.229922,19.230405,19.230222,19.890975,19.89321,19.871871,19.90503,19.864044,19.865085,19.839921,19.839885,19.821861,19.85067,19.817253,19.816191,19.790097,19.794768,19.781115,19.807413,19.776165,19.775853,19.753272,19.754802,19.741485,19.769571,19.741521,19.743732,19.72017,19.721685,19.709577,19.736091,19.708218,19.709781,19.692381,19.69413,19.682505,19.705695,19.682535
