2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
4.708394,4.700591,4.853379,4.849709,4.782313,4.77594,4.779071,4.779268,4.779677,4.780753,4.781117,4.780819,5.026357,4.833118,5.306468,5.56851,6.315261,6.524989,6.381101,6.55353,6.522998,6.439312,6.357707,6.248715,6.125309,6.205952,6.22817,6.126651,6.116187,6.000443,6.004483,5.965356,5.935232,5.904434,5.846117,5.780927,5.797839,5.754137,5.726135,5.757491,5.719329,5.720654,5.670416,5.620984,5.655029,5.532603,5.603158,5.567505,5.562434,5.552624,5.556844,5.571554,5.567363,5.507831,5.52143,5.478643,5.498805,5.463474,5.424845,5.418712,5.374881,5.385613,5.402791,5.470642,5.392568,5.393045,5.399496,5.394735,5.354236,5.334699,5.358065,5.298864,5.308638,5.347968,5.333069,5.321567,5.288792,5.298483,5.290661,5.297448,5.285831,5.295372,5.248363,5.263116,5.261808,5.261338,5.26514,5.235115,5.237366,5.241521,5.226078,5.224269,5.21147,5.170095,5.22321,5.212971,5.187508,5.192659,5.217798
6.236822,6.302371,6.323272,6.340497,6.349928,6.366558,6.373024,6.375899,6.374669,6.373445,6.373443,7.425289,7.447434,7.316499,7.5587,7.68119,7.508734,7.595413,7.376154,7.828486,7.750415,7.370316,7.536401,7.496409,7.483719,7.530036,7.51123,7.415152,7.397487,7.358562,7.329813,7.30122,7.287235,7.28102,7.232317,7.214081,7.201638,7.152426,7.144539,7.118192,7.121849,7.086324,7.078468,7.100327,7.049866,7.058918,7.051058,7.051952,7.018952,7.002233,7.001619,6.992269,6.97824,6.959706,6.953774,6.944357,6.944596,6.924737,6.914043,6.927284,6.907408,6.918186,6.899443,6.871953,6.865221,6.887384,6.870156,6.871189,6.829181,6.866577,6.831108,6.822545,6.829044,6.820469,6.840452,6.826348,6.823666,6.784815,6.837823,6.82714,6.797056,6.792763,6.79544,6.791687,6.790522,6.76137,6.773781,6.760776,6.780176,6.746364,6.746045,6.760216,6.717228,6.739812,6.752489,6.729863,6.728027,6.724654,6.716959
5.889184,5.877777,5.951451,5.883914,5.875473,5.872798,5.871299,5.869164,5.867442,5.874185,6.062192,5.974439,6.001031,6.639557,6.971487,6.64139,6.899543,6.960528,6.929294,7.133503,6.972045,7.125753,7.018312,6.932563,6.973734,6.908728,6.746773,6.720601,6.771229,6.747312,6.673042,6.713354,6.697212,6.652153,6.610866,6.585056,6.540791,6.586538,6.556105,6.523122,6.53068,6.521662,6.51009,6.485689,6.462541,6.464952,6.493075,6.4373,6.429261,6.412556,6.407032,6.405996,6.382938,6.392694,6.379139,6.348343,6.351495,6.364334,6.346836,6.364052,6.359213,6.349441,6.331428,6.33749,6.340215,6.317024,6.314452,6.308055,6.290367,6.282858,6.278836,6.273845,6.27131,6.26585,6.278679,6.254413,6.283148,6.277882,6.276117,6.259718,6.251378,6.250566,6.250204,6.25941,6.237728,6.24763,6.246677,6.240888,6.242993,6.238858,6.241594,6.227608,6.239028,6.232403,6.214761,6.232318,6.227779,6.222179,6.232428
7.17669,7.187189,7.256067,7.289081,7.324098,7.270339,7.286587,7.516716,7.414607,7.398523,7.32627,7.289406,7.357434,7.381608,8.168807,8.203527,8.171795,8.296883,8.330075,8.335014,8.290936,8.278967,8.217651,8.12572,8.117318,8.051741,8.008257,7.983633,8.168374,8.157032,8.123765,8.1194,7.966231,7.863704,7.98776,7.980199,7.988068,7.791616,7.960799,7.952936,8.029161,8.026531,7.918963,7.969494,7.903046,7.93496,7.943812,7.878096,7.908245,7.891016,7.888634,7.838978,7.77548,7.764009,7.779434,7.784058,7.785783,7.767075,7.785118,7.772382,7.773168,7.77627,7.815375,7.858736,7.817893,7.882823,7.867768,7.800415,7.83612,7.808677,7.834611,7.83533,7.881605,7.825183,7.820071,7.860414,7.871776,7.864163,7.800619,7.849289,7.827002,7.808127,7.81942,7.823536,7.839669,7.875221,7.841937,7.81513,7.832332,7.839292,7.819339,7.810295,7.774343,7.842709,7.824216,7.810694,7.826671,7.81611,7.807796
6.650962,6.629221,6.600025,6.592936,7.737386,8.892225,9.278253,9.06421,9.235813,9.170005,9.208675,8.835974,8.957707,8.38972,8.750923,8.851934,8.668175,8.61443,8.382929,8.402374,8.42705,8.224278,8.264497,8.226346,8.178497,8.072061,8.029023,7.973374,7.864661,7.872237,7.822217,7.800198,7.873056,7.730332,7.750191,7.679028,7.591708,7.66532,7.556861,7.62786,7.554836,7.557078,7.490755,7.497529,7.466959,7.464577,7.46028,7.489966,7.435267,7.378987,7.410721,7.406982,7.341073,7.36,7.325965,7.315676,7.381368,7.329916,7.363509,7.324806,7.283138,7.357167,7.346201,7.305364,7.318346,7.27933,7.255554,7.278735,7.290044,7.270563,7.220365,7.245887,7.229163,7.281648,7.270673,7.228119,7.185582,7.199013,7.197809,7.207178,7.199211,7.197955,7.218968,7.1779,7.188287,7.207754,7.186678,7.151602,7.147,7.153791,7.147659,7.160262,7.155485,7.136964,7.148762,7.140185,7.131141,7.123142,7.134345
8.433231,8.418832,8.283671,8.273789,8.20028,8.322258,8.37505,8.31759,8.290163,8.290518,8.274517,8.31581,8.257363,8.200034,10.310884,10.022588,10.157305,10.251773,9.99445,9.968319,10.014942,9.762913,9.682008,9.814898,9.799857,9.675799,9.785612,9.771395,9.475576,9.523251,9.296877,9.425215,9.414136,9.389769,9.382575,9.409841,9.387069,9.268937,9.35981,9.21454,9.250266,9.196383,9.270164,9.179957,9.292615,9.17914,9.179995,9.219822,9.084474,9.286072,9.151237,9.154067,9.140582,9.145824,9.130553,9.170847,9.207286,9.262884,9.129469,9.098492,9.103726,9.091822,9.051173,9.07399,9.063337,9.033672,8.999838,9.085729,9.008205,8.945855,9.032769,9.065633,8.976933,8.999813,8.974863,8.956954,8.95414,9.036431,9.040582,9.03051,9.064216,8.981209,8.974427,8.963818,8.9577,9.002086,8.980086,8.970897,8.944703,9.021943,8.937116,8.943823,8.943742,8.920177,8.955323,8.96171,8.924479,8.921366,8.890116
7.830103;7.978588;7.811402;7.813548;7.812342;10.426215;9.980180;9.770067;9.344283;9.229098;8.746247;8.782841;8.637447;9.721772;9.761865;9.630151;9.564551;9.264157;9.319896;9.123440;9.208710;8.955484;8.957348;9.044139;8.698615;8.858841;8.927468;8.972041;8.597825;9.074655;8.646319;8.790574;8.667484;8.548759;8.413260;8.454823;8.324355;8.567080;8.462415;8.527925;8.515988;8.481779;8.173425;8.466393;8.471693;8.349141;8.242653;8.286421;8.143636;8.390283;8.243031;8.156470;8.251962;8.233227;8.182051;8.255037;8.160032;8.285871;7.950288;8.032199;8.186505;8.233590;8.087068;8.210231;8.039304;8.054601;8.088915;8.183325;8.167962;8.131422;8.094378;7.795102;8.047320;8.159295;8.031095;8.157064;8.038441;8.112619;8.052397;8.038883;8.026488;7.942301;8.075838;8.012124;7.886046;7.953593;7.954848;7.937048;7.953811;8.064353;7.862954;8.017015;7.889369;8.007469;7.951245;7.801174;7.998252;7.858311;7.992176;
